FullDateTime,kW_AG_ENGINEERING_MAIN_MTR
 1/3/2018 9:37:00 AM,9.402071429
 1/3/2018 9:45:00 AM,14.96223333
 1/3/2018 10:00:00 AM,15.43961111
 1/3/2018 10:15:00 AM,13.95165556
 1/3/2018 10:30:00 AM,13.59431111
 1/3/2018 10:45:00 AM,13.69903333
 1/3/2018 11:00:00 AM,14.09203333
 1/3/2018 11:15:00 AM,15.66677778
 1/3/2018 11:30:00 AM,15.25542222
 1/3/2018 11:45:00 AM,14.82142222
 1/3/2018 12:00:00 PM,15.1011
 1/3/2018 12:15:00 PM,16.5417
 1/3/2018 12:30:00 PM,15.54416667
 1/3/2018 12:45:00 PM,12.83874444
 1/3/2018 1:00:00 PM,12.10024444
 1/3/2018 1:15:00 PM,12.7461
 1/3/2018 1:30:00 PM,14.48455556
 1/3/2018 1:45:00 PM,13.14252222
 1/3/2018 2:00:00 PM,11.87573333
 1/3/2018 2:15:00 PM,12.30136667
 1/3/2018 2:30:00 PM,14.16456667
 1/3/2018 2:45:00 PM,16.14551111
 1/3/2018 3:00:00 PM,14.62803333
 1/3/2018 3:15:00 PM,13.92014444
 1/3/2018 3:30:00 PM,14.18934444
 1/3/2018 3:45:00 PM,15.08604444
 1/3/2018 4:00:00 PM,15.79086667
 1/3/2018 4:15:00 PM,13.9303
 1/3/2018 4:30:00 PM,13.74581111
 1/3/2018 4:45:00 PM,11.11053333
 1/3/2018 5:00:00 PM,12.55898889
 1/3/2018 5:15:00 PM,10.11711111
 1/3/2018 5:30:00 PM,9.145244444
 1/3/2018 5:45:00 PM,8.677311111
 1/3/2018 6:00:00 PM,9.731088889
 1/3/2018 6:15:00 PM,11.19883333
 1/3/2018 6:30:00 PM,8.627444444
 1/3/2018 6:45:00 PM,8.770933333
 1/3/2018 7:00:00 PM,8.916955556
 1/3/2018 7:15:00 PM,11.32026667
 1/3/2018 7:30:00 PM,10.29592222
 1/3/2018 7:45:00 PM,8.740222222
 1/3/2018 8:00:00 PM,8.903066667
 1/3/2018 8:15:00 PM,9.7952
 1/3/2018 8:30:00 PM,10.83281111
 1/3/2018 8:45:00 PM,8.6965
 1/3/2018 9:00:00 PM,8.678444444
 1/3/2018 9:15:00 PM,9.094566667
 1/3/2018 9:30:00 PM,11.32336667
 1/3/2018 9:45:00 PM,9.230766667
 1/3/2018 10:00:00 PM,8.870366667
 1/3/2018 10:15:00 PM,8.6537
 1/3/2018 10:30:00 PM,10.39467778
 1/3/2018 10:45:00 PM,9.983066667
 1/3/2018 11:00:00 PM,8.902222222
 1/3/2018 11:15:00 PM,9.2757
 1/3/2018 11:30:00 PM,10.08372222
 1/3/2018 11:45:00 PM,10.59154444
 1/4/2018 12:00:00 AM,8.710533333
 1/4/2018 12:15:00 AM,8.887166667
 1/4/2018 12:30:00 AM,9.233922222
 1/4/2018 12:45:00 AM,10.88524444
 1/4/2018 1:00:00 AM,9.453777778
 1/4/2018 1:15:00 AM,9.049322222
 1/4/2018 1:30:00 AM,8.584844444
 1/4/2018 1:45:00 AM,10.13604444
 1/4/2018 2:00:00 AM,10.09073333
 1/4/2018 2:15:00 AM,8.700622222
 1/4/2018 2:30:00 AM,8.793655556
 1/4/2018 2:45:00 AM,10.26578889
 1/4/2018 3:00:00 AM,10.88082222
 1/4/2018 3:15:00 AM,9.9263
 1/4/2018 3:30:00 AM,12.99084444
 1/4/2018 3:45:00 AM,13.59102222
 1/4/2018 4:00:00 AM,15.81588889
 1/4/2018 4:15:00 AM,13.44505556
 1/4/2018 4:30:00 AM,13.36626667
 1/4/2018 4:45:00 AM,13.53817778
 1/4/2018 5:00:00 AM,15.82238889
 1/4/2018 5:15:00 AM,14.22687778
 1/4/2018 5:30:00 AM,13.23967778
 1/4/2018 5:45:00 AM,13.41423333
 1/4/2018 6:00:00 AM,14.9978
 1/4/2018 6:15:00 AM,14.25371111
 1/4/2018 6:30:00 AM,13.24891111
 1/4/2018 6:45:00 AM,13.26192222
 1/4/2018 7:00:00 AM,13.79261111
 1/4/2018 7:15:00 AM,14.97011111
 1/4/2018 7:30:00 AM,13.28097778
 1/4/2018 7:45:00 AM,13.05915556
 1/4/2018 8:00:00 AM,12.54263333
 1/4/2018 8:15:00 AM,14.06511111
 1/4/2018 8:30:00 AM,15.6498
 1/4/2018 8:45:00 AM,13.7714
 1/4/2018 9:00:00 AM,12.3241
 1/4/2018 9:15:00 AM,12.53073333
 1/4/2018 9:30:00 AM,14.91607778
 1/4/2018 9:45:00 AM,13.2745
 1/4/2018 10:00:00 AM,12.61298889
 1/4/2018 10:15:00 AM,12.61011111
 1/4/2018 10:30:00 AM,14.07712222
 1/4/2018 10:45:00 AM,14.86612222
 1/4/2018 11:00:00 AM,12.53176667
 1/4/2018 11:15:00 AM,12.70654444
 1/4/2018 11:30:00 AM,12.55526667
 1/4/2018 11:45:00 AM,14.85051111
 1/4/2018 12:00:00 PM,12.79004444
 1/4/2018 12:15:00 PM,12.18457778
 1/4/2018 12:30:00 PM,12.33856667
 1/4/2018 12:45:00 PM,13.50867778
 1/4/2018 1:00:00 PM,14.61795556
 1/4/2018 1:15:00 PM,12.23583333
 1/4/2018 1:30:00 PM,12.24497778
 1/4/2018 1:45:00 PM,12.07225556
 1/4/2018 2:00:00 PM,14.22996667
 1/4/2018 2:15:00 PM,13.91321111
 1/4/2018 2:30:00 PM,12.48514444
 1/4/2018 2:45:00 PM,12.73812222
 1/4/2018 3:00:00 PM,12.38101111
 1/4/2018 3:15:00 PM,14.45913333
 1/4/2018 3:30:00 PM,13.11708889
 1/4/2018 3:45:00 PM,12.17278889
 1/4/2018 4:00:00 PM,12.15433333
 1/4/2018 4:15:00 PM,13.90957778
 1/4/2018 4:30:00 PM,14.2386
 1/4/2018 4:45:00 PM,12.47677778
 1/4/2018 5:00:00 PM,12.25818889
 1/4/2018 5:15:00 PM,12.4587
 1/4/2018 5:30:00 PM,14.89534444
 1/4/2018 5:45:00 PM,13.49382222
 1/4/2018 6:00:00 PM,12.60423333
 1/4/2018 6:15:00 PM,13.11958889
 1/4/2018 6:30:00 PM,13.9881
 1/4/2018 6:45:00 PM,14.95388889
 1/4/2018 7:00:00 PM,13.11633333
 1/4/2018 7:15:00 PM,12.88083333
 1/4/2018 7:30:00 PM,12.58305556
 1/4/2018 7:45:00 PM,14.96312222
 1/4/2018 8:00:00 PM,14.15556667
 1/4/2018 8:15:00 PM,12.43816667
 1/4/2018 8:30:00 PM,12.4718
 1/4/2018 8:45:00 PM,14.28878889
 1/4/2018 9:00:00 PM,15.0114
 1/4/2018 9:15:00 PM,12.68953333
 1/4/2018 9:30:00 PM,12.84366667
 1/4/2018 9:45:00 PM,13.29383333
 1/4/2018 10:00:00 PM,14.8998
 1/4/2018 10:15:00 PM,13.69353333
 1/4/2018 10:30:00 PM,12.63364444
 1/4/2018 10:45:00 PM,12.9781
 1/4/2018 11:00:00 PM,14.01575556
 1/4/2018 11:15:00 PM,14.94167778
 1/4/2018 11:30:00 PM,12.89891111
 1/4/2018 11:45:00 PM,12.58494444
 1/5/2018 12:00:00 AM,13.01618889
 1/5/2018 12:15:00 AM,15.35746667
 1/5/2018 12:30:00 AM,13.43886667
 1/5/2018 12:45:00 AM,13.06364444
 1/5/2018 1:00:00 AM,12.67512222
 1/5/2018 1:15:00 AM,14.77118889
 1/5/2018 1:30:00 AM,14.29388889
 1/5/2018 1:45:00 AM,12.71396667
 1/5/2018 2:00:00 AM,12.62584444
 1/5/2018 2:15:00 AM,13.65251111
 1/5/2018 2:30:00 AM,15.15388889
 1/5/2018 2:45:00 AM,12.70255556
 1/5/2018 3:00:00 AM,11.846
 1/5/2018 3:15:00 AM,13.06466667
 1/5/2018 3:30:00 AM,15.595
 1/5/2018 3:45:00 AM,13.9519
 1/5/2018 4:00:00 AM,14.05506667
 1/5/2018 4:15:00 AM,14.24754444
 1/5/2018 4:30:00 AM,16.69627778
 1/5/2018 4:45:00 AM,15.15824444
 1/5/2018 5:00:00 AM,13.923
 1/5/2018 5:15:00 AM,14.02467778
 1/5/2018 5:30:00 AM,15.36245556
 1/5/2018 5:45:00 AM,15.16768889
 1/5/2018 6:00:00 AM,13.60163333
 1/5/2018 6:15:00 AM,14.20436667
 1/5/2018 6:30:00 AM,15.82272222
 1/5/2018 6:45:00 AM,17.24593333
 1/5/2018 7:00:00 AM,15.63176667
 1/5/2018 7:15:00 AM,13.41947778
 1/5/2018 7:30:00 AM,12.83661111
 1/5/2018 7:45:00 AM,14.96642222
 1/5/2018 8:00:00 AM,14.2635
 1/5/2018 8:15:00 AM,14.41037778
 1/5/2018 8:30:00 AM,15.6474
 1/5/2018 8:45:00 AM,17.19081111
 1/5/2018 9:00:00 AM,17.50954444
 1/5/2018 9:15:00 AM,15.59458889
 1/5/2018 9:30:00 AM,15.64161111
 1/5/2018 9:45:00 AM,16.13902222
 1/5/2018 10:00:00 AM,17.1869
 1/5/2018 10:15:00 AM,14.9166
 1/5/2018 10:30:00 AM,13.19172222
 1/5/2018 10:45:00 AM,12.24121111
 1/5/2018 11:00:00 AM,12.95452222
 1/5/2018 11:15:00 AM,14.42415556
 1/5/2018 11:30:00 AM,13.07701111
 1/5/2018 11:45:00 AM,12.36876667
 1/5/2018 12:00:00 PM,12.86172222
 1/5/2018 12:15:00 PM,13.58361111
 1/5/2018 12:30:00 PM,14.52157778
 1/5/2018 12:45:00 PM,13.0432
 1/5/2018 1:00:00 PM,13.90444444
 1/5/2018 1:15:00 PM,14.23798889
 1/5/2018 1:30:00 PM,15.99466667
 1/5/2018 1:45:00 PM,16.49588889
 1/5/2018 2:00:00 PM,14.58173333
 1/5/2018 2:15:00 PM,14.4242
 1/5/2018 2:30:00 PM,14.31287778
 1/5/2018 2:45:00 PM,16.54186667
 1/5/2018 3:00:00 PM,16.54472222
 1/5/2018 3:15:00 PM,14.6867
 1/5/2018 3:30:00 PM,14.53132222
 1/5/2018 3:45:00 PM,14.92004444
 1/5/2018 4:00:00 PM,17.11775556
 1/5/2018 4:15:00 PM,15.54917778
 1/5/2018 4:30:00 PM,14.54901111
 1/5/2018 4:45:00 PM,11.53937778
 1/5/2018 5:00:00 PM,10.08866667
 1/5/2018 5:15:00 PM,10.77391111
 1/5/2018 5:30:00 PM,9.108555556
 1/5/2018 5:45:00 PM,9.338533333
 1/5/2018 6:00:00 PM,9.521733333
 1/5/2018 6:15:00 PM,10.53635556
 1/5/2018 6:30:00 PM,11.16583333
 1/5/2018 6:45:00 PM,9.108166667
 1/5/2018 7:00:00 PM,8.912644444
 1/5/2018 7:15:00 PM,9.0592
 1/5/2018 7:30:00 PM,11.06204444
 1/5/2018 7:45:00 PM,11.1258
 1/5/2018 8:00:00 PM,9.215344444
 1/5/2018 8:15:00 PM,8.942877778
 1/5/2018 8:30:00 PM,8.8482
 1/5/2018 8:45:00 PM,11.32851111
 1/5/2018 9:00:00 PM,9.673044444
 1/5/2018 9:15:00 PM,9.189177778
 1/5/2018 9:30:00 PM,9.081855556
 1/5/2018 9:45:00 PM,10.95607778
 1/5/2018 10:00:00 PM,10.69694444
 1/5/2018 10:15:00 PM,8.8759
 1/5/2018 10:30:00 PM,8.8641
 1/5/2018 10:45:00 PM,10.02445556
 1/5/2018 11:00:00 PM,11.24671111
 1/5/2018 11:15:00 PM,9.000155556
 1/5/2018 11:30:00 PM,9.082155556
 1/5/2018 11:45:00 PM,9.612677778
 1/6/2018 12:00:00 AM,11.551
 1/6/2018 12:15:00 AM,9.749433333
 1/6/2018 12:30:00 AM,8.790666667
 1/6/2018 12:45:00 AM,8.817833333
 1/6/2018 1:00:00 AM,10.34463333
 1/6/2018 1:15:00 AM,10.74143333
 1/6/2018 1:30:00 AM,9.357777778
 1/6/2018 1:45:00 AM,9.262244444
 1/6/2018 2:00:00 AM,9.527422222
 1/6/2018 2:15:00 AM,11.11958889
 1/6/2018 2:30:00 AM,9.580722222
 1/6/2018 2:45:00 AM,8.885977778
 1/6/2018 3:00:00 AM,8.878555556
 1/6/2018 3:15:00 AM,10.63624444
 1/6/2018 3:30:00 AM,10.87303333
 1/6/2018 3:45:00 AM,9.3529
 1/6/2018 4:00:00 AM,8.875477778
 1/6/2018 4:15:00 AM,9.567044444
 1/6/2018 4:30:00 AM,11.096
 1/6/2018 4:45:00 AM,9.291677778
 1/6/2018 5:00:00 AM,8.989988889
 1/6/2018 5:15:00 AM,9.008688889
 1/6/2018 5:30:00 AM,10.65378889
 1/6/2018 5:45:00 AM,10.60863333
 1/6/2018 6:00:00 AM,8.962155556
 1/6/2018 6:15:00 AM,8.880922222
 1/6/2018 6:30:00 AM,9.581077778
 1/6/2018 6:45:00 AM,11.23046667
 1/6/2018 7:00:00 AM,9.294033333
 1/6/2018 7:15:00 AM,8.734888889
 1/6/2018 7:30:00 AM,8.843688889
 1/6/2018 7:45:00 AM,9.979166667
 1/6/2018 8:00:00 AM,10.00195556
 1/6/2018 8:15:00 AM,8.7369
 1/6/2018 8:30:00 AM,8.436266667
 1/6/2018 8:45:00 AM,8.924811111
 1/6/2018 9:00:00 AM,10.7271
 1/6/2018 9:15:00 AM,9.087277778
 1/6/2018 9:30:00 AM,8.684388889
 1/6/2018 9:45:00 AM,8.404577778
 1/6/2018 10:00:00 AM,10.90831111
 1/6/2018 10:15:00 AM,9.395388889
 1/6/2018 10:30:00 AM,8.382211111
 1/6/2018 10:45:00 AM,8.472044444
 1/6/2018 11:00:00 AM,10.00487778
 1/6/2018 11:15:00 AM,10.83414444
 1/6/2018 11:30:00 AM,8.476888889
 1/6/2018 11:45:00 AM,8.609933333
 1/6/2018 12:00:00 PM,8.4179
 1/6/2018 12:15:00 PM,10.47125556
 1/6/2018 12:30:00 PM,10.20055556
 1/6/2018 12:45:00 PM,8.806422222
 1/6/2018 1:00:00 PM,8.594255556
 1/6/2018 1:15:00 PM,8.765488889
 1/6/2018 1:30:00 PM,11.01185556
 1/6/2018 1:45:00 PM,9.426755556
 1/6/2018 2:00:00 PM,8.452611111
 1/6/2018 2:15:00 PM,8.579433333
 1/6/2018 2:30:00 PM,9.802944444
 1/6/2018 2:45:00 PM,11.43475556
 1/6/2018 3:00:00 PM,9.010988889
 1/6/2018 3:15:00 PM,8.680677778
 1/6/2018 3:30:00 PM,8.751833333
 1/6/2018 3:45:00 PM,10.66926667
 1/6/2018 4:00:00 PM,10.06348889
 1/6/2018 4:15:00 PM,8.725255556
 1/6/2018 4:30:00 PM,8.679866667
 1/6/2018 4:45:00 PM,9.575677778
 1/6/2018 5:00:00 PM,11.33176667
 1/6/2018 5:15:00 PM,9.170044444
 1/6/2018 5:30:00 PM,8.784166667
 1/6/2018 5:45:00 PM,8.936033333
 1/6/2018 6:00:00 PM,10.69405556
 1/6/2018 6:15:00 PM,11.07951111
 1/6/2018 6:30:00 PM,9.156055556
 1/6/2018 6:45:00 PM,9.446288889
 1/6/2018 7:00:00 PM,9.374277778
 1/6/2018 7:15:00 PM,11.12932222
 1/6/2018 7:30:00 PM,10.78266667
 1/6/2018 7:45:00 PM,8.921755556
 1/6/2018 8:00:00 PM,8.938433333
 1/6/2018 8:15:00 PM,9.597833333
 1/6/2018 8:30:00 PM,11.59973333
 1/6/2018 8:45:00 PM,9.483388889
 1/6/2018 9:00:00 PM,9.193266667
 1/6/2018 9:15:00 PM,9.0677
 1/6/2018 9:30:00 PM,11.09607778
 1/6/2018 9:45:00 PM,9.9858
 1/6/2018 10:00:00 PM,9.144688889
 1/6/2018 10:15:00 PM,9.321655556
 1/6/2018 10:30:00 PM,10.91854444
 1/6/2018 10:45:00 PM,10.58294444
 1/6/2018 11:00:00 PM,9.004288889
 1/6/2018 11:15:00 PM,9.171555556
 1/6/2018 11:30:00 PM,9.953977778
 1/6/2018 11:45:00 PM,11.07461111
 1/7/2018 12:00:00 AM,9.365955556
 1/7/2018 12:15:00 AM,9.4315
 1/7/2018 12:30:00 AM,9.261755556
 1/7/2018 12:45:00 AM,11.20686667
 1/7/2018 1:00:00 AM,9.731222222
 1/7/2018 1:15:00 AM,8.785566667
 1/7/2018 1:30:00 AM,8.9637
 1/7/2018 1:45:00 AM,11.26348889
 1/7/2018 2:00:00 AM,10.37791111
 1/7/2018 2:15:00 AM,9.037944444
 1/7/2018 2:30:00 AM,9.112088889
 1/7/2018 2:45:00 AM,10.37204444
 1/7/2018 3:00:00 AM,10.91526667
 1/7/2018 3:15:00 AM,8.954055556
 1/7/2018 3:30:00 AM,8.972211111
 1/7/2018 3:45:00 AM,9.759877778
 1/7/2018 4:00:00 AM,11.3713
 1/7/2018 4:15:00 AM,9.983133333
 1/7/2018 4:30:00 AM,8.885844444
 1/7/2018 4:45:00 AM,8.690122222
 1/7/2018 5:00:00 AM,10.33622222
 1/7/2018 5:15:00 AM,10.52104444
 1/7/2018 5:30:00 AM,9.045544444
 1/7/2018 5:45:00 AM,9.438177778
 1/7/2018 6:00:00 AM,9.480755556
 1/7/2018 6:15:00 AM,10.94606667
 1/7/2018 6:30:00 AM,8.918666667
 1/7/2018 6:45:00 AM,8.980211111
 1/7/2018 7:00:00 AM,8.824644444
 1/7/2018 7:15:00 AM,10.82014444
 1/7/2018 7:30:00 AM,10.65156667
 1/7/2018 7:45:00 AM,8.652844444
 1/7/2018 8:00:00 AM,8.471155556
 1/7/2018 8:15:00 AM,8.804222222
 1/7/2018 8:30:00 AM,10.79027778
 1/7/2018 8:45:00 AM,8.987766667
 1/7/2018 9:00:00 AM,8.401844444
 1/7/2018 9:15:00 AM,8.912788889
 1/7/2018 9:30:00 AM,10.16823333
 1/7/2018 9:45:00 AM,10.04663333
 1/7/2018 10:00:00 AM,8.504444444
 1/7/2018 10:15:00 AM,8.333322222
 1/7/2018 10:30:00 AM,9.382
 1/7/2018 10:45:00 AM,10.75262222
 1/7/2018 11:00:00 AM,8.727188889
 1/7/2018 11:15:00 AM,8.9641
 1/7/2018 11:30:00 AM,8.571522222
 1/7/2018 11:45:00 AM,10.31801111
 1/7/2018 12:00:00 PM,9.682322222
 1/7/2018 12:15:00 PM,8.2903
 1/7/2018 12:30:00 PM,8.318777778
 1/7/2018 12:45:00 PM,9.651911111
 1/7/2018 1:00:00 PM,10.65723333
 1/7/2018 1:15:00 PM,8.757488889
 1/7/2018 1:30:00 PM,8.661755556
 1/7/2018 1:45:00 PM,8.728611111
 1/7/2018 2:00:00 PM,10.58146667
 1/7/2018 2:15:00 PM,9.432788889
 1/7/2018 2:30:00 PM,8.347166667
 1/7/2018 2:45:00 PM,8.699377778
 1/7/2018 3:00:00 PM,9.729633333
 1/7/2018 3:15:00 PM,10.84036667
 1/7/2018 3:30:00 PM,8.434477778
 1/7/2018 3:45:00 PM,8.442777778
 1/7/2018 4:00:00 PM,8.391033333
 1/7/2018 4:15:00 PM,10.85956667
 1/7/2018 4:30:00 PM,9.006888889
 1/7/2018 4:45:00 PM,8.598544444
 1/7/2018 5:00:00 PM,8.645588889
 1/7/2018 5:15:00 PM,10.89501111
 1/7/2018 5:30:00 PM,9.749111111
 1/7/2018 5:45:00 PM,8.766822222
 1/7/2018 6:00:00 PM,8.7391
 1/7/2018 6:15:00 PM,10.09126667
 1/7/2018 6:30:00 PM,10.49844444
 1/7/2018 6:45:00 PM,8.949833333
 1/7/2018 7:00:00 PM,9.170066667
 1/7/2018 7:15:00 PM,9.686988889
 1/7/2018 7:30:00 PM,10.92252222
 1/7/2018 7:45:00 PM,9.503344444
 1/7/2018 8:00:00 PM,8.761888889
 1/7/2018 8:15:00 PM,9.1116
 1/7/2018 8:30:00 PM,10.34707778
 1/7/2018 8:45:00 PM,11.03456667
 1/7/2018 9:00:00 PM,8.766288889
 1/7/2018 9:15:00 PM,8.761566667
 1/7/2018 9:30:00 PM,9.150033333
 1/7/2018 9:45:00 PM,11.11618889
 1/7/2018 10:00:00 PM,9.565577778
 1/7/2018 10:15:00 PM,9.223333333
 1/7/2018 10:30:00 PM,9.158822222
 1/7/2018 10:45:00 PM,10.48144444
 1/7/2018 11:00:00 PM,10.64572222
 1/7/2018 11:15:00 PM,8.988488889
 1/7/2018 11:30:00 PM,8.805511111
 1/7/2018 11:45:00 PM,9.424822222
 1/8/2018 12:00:00 AM,11.26563333
 1/8/2018 12:15:00 AM,9.453088889
 1/8/2018 12:30:00 AM,8.900055556
 1/8/2018 12:45:00 AM,8.757511111
 1/8/2018 1:00:00 AM,10.65114444
 1/8/2018 1:15:00 AM,10.26485556
 1/8/2018 1:30:00 AM,8.834455556
 1/8/2018 1:45:00 AM,9.128677778
 1/8/2018 2:00:00 AM,10.05426667
 1/8/2018 2:15:00 AM,11.21803333
 1/8/2018 2:30:00 AM,9.085233333
 1/8/2018 2:45:00 AM,8.687722222
 1/8/2018 3:00:00 AM,8.809833333
 1/8/2018 3:15:00 AM,11.20831111
 1/8/2018 3:30:00 AM,15.19865556
 1/8/2018 3:45:00 AM,13.51657778
 1/8/2018 4:00:00 AM,13.89055556
 1/8/2018 4:15:00 AM,14.10193333
 1/8/2018 4:30:00 AM,15.75238889
 1/8/2018 4:45:00 AM,14.18067778
 1/8/2018 5:00:00 AM,13.52995556
 1/8/2018 5:15:00 AM,13.83865556
 1/8/2018 5:30:00 AM,15.13042222
 1/8/2018 5:45:00 AM,14.99775556
 1/8/2018 6:00:00 AM,13.33178889
 1/8/2018 6:15:00 AM,13.03498889
 1/8/2018 6:30:00 AM,13.71303333
 1/8/2018 6:45:00 AM,15.39682222
 1/8/2018 7:00:00 AM,13.43547778
 1/8/2018 7:15:00 AM,12.76986667
 1/8/2018 7:30:00 AM,13.48335556
 1/8/2018 7:45:00 AM,14.67416667
 1/8/2018 8:00:00 AM,13.92653333
 1/8/2018 8:15:00 AM,14.612
 1/8/2018 8:30:00 AM,15.72088889
 1/8/2018 8:45:00 AM,16.25276667
 1/8/2018 9:00:00 AM,18.65324444
 1/8/2018 9:15:00 AM,16.94638889
 1/8/2018 9:30:00 AM,16.36921111
 1/8/2018 9:45:00 AM,15.01608889
 1/8/2018 10:00:00 AM,14.95264444
 1/8/2018 10:15:00 AM,15.09661111
 1/8/2018 10:30:00 AM,13.07317778
 1/8/2018 10:45:00 AM,13.18453333
 1/8/2018 11:00:00 AM,13.47247619
 1/8/2018 11:15:00 AM,14.96782222
 1/8/2018 11:30:00 AM,13.10663333
 1/8/2018 11:45:00 AM,14.36265556
 1/8/2018 12:00:00 PM,12.78342857
 1/8/2018 12:15:00 PM,13.567
 1/8/2018 12:30:00 PM,15.00113333
 1/8/2018 12:45:00 PM,13.13918889
 1/8/2018 1:00:00 PM,13.05083333
 1/8/2018 1:15:00 PM,12.90634444
 1/8/2018 1:30:00 PM,15.06734444
 1/8/2018 1:45:00 PM,14.37102222
 1/8/2018 2:00:00 PM,13.11264444
 1/8/2018 2:15:00 PM,12.95132222
 1/8/2018 2:30:00 PM,13.48982222
 1/8/2018 2:45:00 PM,15.5135
 1/8/2018 3:00:00 PM,14.18642222
 1/8/2018 3:15:00 PM,12.78176667
 1/8/2018 3:30:00 PM,13.00068889
 1/8/2018 3:45:00 PM,13.81753333
 1/8/2018 4:00:00 PM,15.35914444
 1/8/2018 4:15:00 PM,13.70587778
 1/8/2018 4:30:00 PM,12.97435556
 1/8/2018 4:45:00 PM,13.10904444
 1/8/2018 5:00:00 PM,10.2942
 1/8/2018 5:15:00 PM,11.63466667
 1/8/2018 5:30:00 PM,10.43542222
 1/8/2018 5:45:00 PM,9.688644444
 1/8/2018 6:00:00 PM,9.396588889
 1/8/2018 6:15:00 PM,9.887355556
 1/8/2018 6:30:00 PM,12.08487778
 1/8/2018 6:45:00 PM,10.86892222
 1/8/2018 7:00:00 PM,9.535977778
 1/8/2018 7:15:00 PM,9.2728
 1/8/2018 7:30:00 PM,9.7708
 1/8/2018 7:45:00 PM,11.4382
 1/8/2018 8:00:00 PM,11.22314444
 1/8/2018 8:15:00 PM,9.701166667
 1/8/2018 8:30:00 PM,9.731355556
 1/8/2018 8:45:00 PM,9.4814
 1/8/2018 9:00:00 PM,11.61983333
 1/8/2018 9:15:00 PM,11.39092222
 1/8/2018 9:30:00 PM,9.7625
 1/8/2018 9:45:00 PM,9.528466667
 1/8/2018 10:00:00 PM,9.8263
 1/8/2018 10:15:00 PM,12.02414444
 1/8/2018 10:30:00 PM,11.31845556
 1/8/2018 10:45:00 PM,9.450122222
 1/8/2018 11:00:00 PM,9.584211111
 1/8/2018 11:15:00 PM,9.160033333
 1/8/2018 11:30:00 PM,11.3511
 1/8/2018 11:45:00 PM,11.84141111
 1/9/2018 12:00:00 AM,9.534388889
 1/9/2018 12:15:00 AM,9.402533333
 1/9/2018 12:30:00 AM,9.804233333
 1/9/2018 12:45:00 AM,12.04418889
 1/9/2018 1:00:00 AM,10.51333333
 1/9/2018 1:15:00 AM,9.400511111
 1/9/2018 1:30:00 AM,9.763211111
 1/9/2018 1:45:00 AM,10.73572222
 1/9/2018 2:00:00 AM,11.64323333
 1/9/2018 2:15:00 AM,9.726122222
 1/9/2018 2:30:00 AM,9.382555556
 1/9/2018 2:45:00 AM,9.427611111
 1/9/2018 3:00:00 AM,11.24191111
 1/9/2018 3:15:00 AM,11.54455556
 1/9/2018 3:30:00 AM,12.86907778
 1/9/2018 3:45:00 AM,13.70081111
 1/9/2018 4:00:00 AM,14.33807778
 1/9/2018 4:15:00 AM,16.3605
 1/9/2018 4:30:00 AM,14.69102222
 1/9/2018 4:45:00 AM,14.19975556
 1/9/2018 5:00:00 AM,14.54676667
 1/9/2018 5:15:00 AM,16.64682222
 1/9/2018 5:30:00 AM,16.08005556
 1/9/2018 5:45:00 AM,13.8689
 1/9/2018 6:00:00 AM,13.60021111
 1/9/2018 6:15:00 AM,14.05305556
 1/9/2018 6:30:00 AM,15.88178889
 1/9/2018 6:45:00 AM,15.06813333
 1/9/2018 7:00:00 AM,13.99604444
 1/9/2018 7:15:00 AM,15.46774444
 1/9/2018 7:30:00 AM,18.94701111
 1/9/2018 7:45:00 AM,18.89941111
 1/9/2018 8:00:00 AM,16.41911111
 1/9/2018 8:15:00 AM,14.61711111
 1/9/2018 8:30:00 AM,13.61797778
 1/9/2018 8:45:00 AM,14.61486667
 1/9/2018 9:00:00 AM,17.16785556
 1/9/2018 9:15:00 AM,16.5361
 1/9/2018 9:30:00 AM,14.32162222
 1/9/2018 9:45:00 AM,14.26413333
 1/9/2018 10:00:00 AM,14.2357
 1/9/2018 10:15:00 AM,16.00443333
 1/9/2018 10:30:00 AM,13.638
 1/9/2018 10:45:00 AM,12.70123333
 1/9/2018 11:00:00 AM,13.98298889
 1/9/2018 11:15:00 AM,13.76925556
 1/9/2018 11:30:00 AM,14.94386667
 1/9/2018 11:45:00 AM,15.06068889
 1/9/2018 12:00:00 PM,13.17118889
 1/9/2018 12:15:00 PM,12.77282222
 1/9/2018 12:30:00 PM,14.18304444
 1/9/2018 12:45:00 PM,14.91513333
 1/9/2018 1:00:00 PM,12.39588889
 1/9/2018 1:15:00 PM,12.35733333
 1/9/2018 1:30:00 PM,12.78343333
 1/9/2018 1:45:00 PM,14.56338889
 1/9/2018 2:00:00 PM,15.35793333
 1/9/2018 2:15:00 PM,13.10474444
 1/9/2018 2:30:00 PM,14.10665556
 1/9/2018 2:45:00 PM,14.75705556
 1/9/2018 3:00:00 PM,16.42911111
 1/9/2018 3:15:00 PM,17.54717778
 1/9/2018 3:30:00 PM,15.50002222
 1/9/2018 3:45:00 PM,14.74976667
 1/9/2018 4:00:00 PM,14.94133333
 1/9/2018 4:15:00 PM,15.72195556
 1/9/2018 4:30:00 PM,17.17337778
 1/9/2018 4:45:00 PM,16.25988889
 1/9/2018 5:00:00 PM,11.54233333
 1/9/2018 5:15:00 PM,8.969133333
 1/9/2018 5:30:00 PM,9.280144444
 1/9/2018 5:45:00 PM,11.84317778
